vout	Is(M2)	Is(M4)
1.029999999999997e+00	9.999639e-06	2.002777e-05
1.030999999999997e+00	9.999639e-06	2.002766e-05
1.031999999999997e+00	9.999639e-06	2.002754e-05
1.032999999999997e+00	9.999639e-06	2.002742e-05
1.033999999999997e+00	9.999639e-06	2.002730e-05
1.034999999999997e+00	9.999639e-06	2.002717e-05
1.035999999999997e+00	9.999639e-06	2.002704e-05
1.036999999999997e+00	9.999639e-06	2.002691e-05
1.037999999999996e+00	9.999639e-06	2.002677e-05
1.038999999999996e+00	9.999639e-06	2.002663e-05
1.039999999999996e+00	9.999639e-06	2.002649e-05
1.040999999999996e+00	9.999639e-06	2.002635e-05
1.041999999999996e+00	9.999639e-06	2.002620e-05
1.042999999999996e+00	9.999639e-06	2.002605e-05
1.043999999999996e+00	9.999639e-06	2.002589e-05
1.044999999999996e+00	9.999639e-06	2.002573e-05
1.045999999999996e+00	9.999639e-06	2.002557e-05
1.046999999999995e+00	9.999639e-06	2.002540e-05
1.047999999999995e+00	9.999639e-06	2.002523e-05
1.048999999999995e+00	9.999639e-06	2.002505e-05
1.049999999999995e+00	9.999639e-06	2.002487e-05
1.050999999999995e+00	9.999639e-06	2.002468e-05
1.051999999999995e+00	9.999639e-06	2.002450e-05
1.052999999999995e+00	9.999639e-06	2.002430e-05
1.053999999999995e+00	9.999639e-06	2.002410e-05
1.054999999999995e+00	9.999639e-06	2.002390e-05
1.055999999999994e+00	9.999639e-06	2.002370e-05
1.056999999999994e+00	9.999639e-06	2.002348e-05
1.057999999999994e+00	9.999639e-06	2.002327e-05
1.058999999999994e+00	9.999639e-06	2.002304e-05
1.059999999999994e+00	9.999639e-06	2.002282e-05
1.060999999999994e+00	9.999639e-06	2.002258e-05
1.061999999999994e+00	9.999639e-06	2.002235e-05
1.062999999999994e+00	9.999639e-06	2.002210e-05
1.063999999999994e+00	9.999639e-06	2.002185e-05
1.064999999999994e+00	9.999639e-06	2.002160e-05
1.065999999999993e+00	9.999639e-06	2.002134e-05
1.066999999999993e+00	9.999639e-06	2.002108e-05
1.067999999999993e+00	9.999639e-06	2.002081e-05
1.068999999999993e+00	9.999639e-06	2.002053e-05
1.069999999999993e+00	9.999639e-06	2.002025e-05
1.070999999999993e+00	9.999639e-06	2.001996e-05
1.071999999999993e+00	9.999639e-06	2.001966e-05
1.072999999999993e+00	9.999639e-06	2.001936e-05
1.073999999999993e+00	9.999639e-06	2.001905e-05
1.074999999999992e+00	9.999639e-06	2.001874e-05
1.075999999999992e+00	9.999639e-06	2.001842e-05
1.076999999999992e+00	9.999639e-06	2.001809e-05
1.077999999999992e+00	9.999639e-06	2.001776e-05
1.078999999999992e+00	9.999639e-06	2.001742e-05
1.079999999999992e+00	9.999639e-06	2.001708e-05
1.080999999999992e+00	9.999639e-06	2.001672e-05
1.081999999999992e+00	9.999639e-06	2.001636e-05
1.082999999999992e+00	9.999639e-06	2.001600e-05
1.083999999999991e+00	9.999639e-06	2.001562e-05
1.084999999999991e+00	9.999639e-06	2.001524e-05
1.085999999999991e+00	9.999639e-06	2.001486e-05
1.086999999999991e+00	9.999639e-06	2.001446e-05
1.087999999999991e+00	9.999639e-06	2.001406e-05
1.088999999999991e+00	9.999639e-06	2.001365e-05
1.089999999999991e+00	9.999639e-06	2.001324e-05
1.090999999999991e+00	9.999639e-06	2.001282e-05
1.091999999999991e+00	9.999639e-06	2.001239e-05
1.092999999999990e+00	9.999639e-06	2.001195e-05
1.093999999999990e+00	9.999639e-06	2.001151e-05
1.094999999999990e+00	9.999639e-06	2.001106e-05
1.095999999999990e+00	9.999639e-06	2.001060e-05
1.096999999999990e+00	9.999639e-06	2.001013e-05
1.097999999999990e+00	9.999639e-06	2.000966e-05
1.098999999999990e+00	9.999639e-06	2.000918e-05
1.099999999999990e+00	9.999639e-06	2.000869e-05
1.100999999999990e+00	9.999639e-06	2.000820e-05
1.101999999999989e+00	9.999639e-06	2.000769e-05
1.102999999999989e+00	9.999639e-06	2.000718e-05
1.103999999999989e+00	9.999639e-06	2.000667e-05
1.104999999999989e+00	9.999639e-06	2.000614e-05
1.105999999999989e+00	9.999639e-06	2.000561e-05
1.106999999999989e+00	9.999639e-06	2.000507e-05
1.107999999999989e+00	9.999639e-06	2.000452e-05
1.108999999999989e+00	9.999639e-06	2.000397e-05
1.109999999999989e+00	9.999639e-06	2.000341e-05
1.110999999999988e+00	9.999639e-06	2.000284e-05
1.111999999999988e+00	9.999639e-06	2.000226e-05
1.112999999999988e+00	9.999639e-06	2.000168e-05
1.113999999999988e+00	9.999639e-06	2.000109e-05
1.114999999999988e+00	9.999639e-06	2.000049e-05
1.115999999999988e+00	9.999639e-06	1.999988e-05
1.116999999999988e+00	9.999639e-06	1.999927e-05
1.117999999999988e+00	9.999639e-06	1.999865e-05
1.118999999999988e+00	9.999639e-06	1.999802e-05
1.119999999999987e+00	9.999639e-06	1.999738e-05
1.120999999999987e+00	9.999639e-06	1.999674e-05
1.121999999999987e+00	9.999639e-06	1.999609e-05
1.122999999999987e+00	9.999639e-06	1.999544e-05
1.123999999999987e+00	9.999639e-06	1.999477e-05
1.124999999999987e+00	9.999639e-06	1.999410e-05
1.125999999999987e+00	9.999639e-06	1.999342e-05
1.126999999999987e+00	9.999639e-06	1.999273e-05
1.127999999999987e+00	9.999639e-06	1.999204e-05
1.128999999999986e+00	9.999639e-06	1.999134e-05
1.129999999999986e+00	9.999639e-06	1.999064e-05
1.130999999999986e+00	9.999639e-06	1.998992e-05
1.131999999999986e+00	9.999639e-06	1.998920e-05
1.132999999999986e+00	9.999639e-06	1.998847e-05
1.133999999999986e+00	9.999639e-06	1.998774e-05
1.134999999999986e+00	9.999639e-06	1.998700e-05
1.135999999999986e+00	9.999639e-06	1.998625e-05
1.136999999999986e+00	9.999639e-06	1.998549e-05
1.137999999999985e+00	9.999639e-06	1.998473e-05
1.138999999999985e+00	9.999639e-06	1.998396e-05
1.139999999999985e+00	9.999639e-06	1.998318e-05
1.140999999999985e+00	9.999639e-06	1.998240e-05
1.141999999999985e+00	9.999639e-06	1.998161e-05
1.142999999999985e+00	9.999639e-06	1.998082e-05
1.143999999999985e+00	9.999639e-06	1.998001e-05
1.144999999999985e+00	9.999639e-06	1.997920e-05
1.145999999999985e+00	9.999639e-06	1.997839e-05
1.146999999999984e+00	9.999639e-06	1.997757e-05
1.147999999999984e+00	9.999639e-06	1.997674e-05
1.148999999999984e+00	9.999639e-06	1.997590e-05
1.149999999999984e+00	9.999639e-06	1.997506e-05
1.150999999999984e+00	9.999639e-06	1.997422e-05
1.151999999999984e+00	9.999639e-06	1.997336e-05
1.152999999999984e+00	9.999639e-06	1.997250e-05
1.153999999999984e+00	9.999639e-06	1.997163e-05
1.154999999999984e+00	9.999639e-06	1.997076e-05
1.155999999999983e+00	9.999639e-06	1.996988e-05
1.156999999999983e+00	9.999639e-06	1.996900e-05
1.157999999999983e+00	9.999639e-06	1.996811e-05
1.158999999999983e+00	9.999639e-06	1.996721e-05
1.159999999999983e+00	9.999639e-06	1.996631e-05
1.160999999999983e+00	9.999639e-06	1.996540e-05
1.161999999999983e+00	9.999639e-06	1.996448e-05
1.162999999999983e+00	9.999639e-06	1.996356e-05
1.163999999999983e+00	9.999639e-06	1.996264e-05
1.164999999999982e+00	9.999639e-06	1.996170e-05
1.165999999999982e+00	9.999639e-06	1.996077e-05
1.166999999999982e+00	9.999639e-06	1.995982e-05
1.167999999999982e+00	9.999639e-06	1.995887e-05
1.168999999999982e+00	9.999639e-06	1.995792e-05
1.169999999999982e+00	9.999639e-06	1.995696e-05
1.170999999999982e+00	9.999639e-06	1.995599e-05
1.171999999999982e+00	9.999639e-06	1.995502e-05
1.172999999999982e+00	9.999639e-06	1.995404e-05
1.173999999999982e+00	9.999639e-06	1.995306e-05
1.174999999999981e+00	9.999639e-06	1.995207e-05
1.175999999999981e+00	9.999639e-06	1.995108e-05
1.176999999999981e+00	9.999639e-06	1.995008e-05
1.177999999999981e+00	9.999639e-06	1.994907e-05
1.178999999999981e+00	9.999639e-06	1.994806e-05
1.179999999999981e+00	9.999639e-06	1.994705e-05
1.180999999999981e+00	9.999639e-06	1.994603e-05
1.181999999999981e+00	9.999639e-06	1.994500e-05
1.182999999999981e+00	9.999639e-06	1.994397e-05
1.183999999999980e+00	9.999639e-06	1.994294e-05
1.184999999999980e+00	9.999639e-06	1.994190e-05
1.185999999999980e+00	9.999639e-06	1.994085e-05
1.186999999999980e+00	9.999639e-06	1.993980e-05
1.187999999999980e+00	9.999639e-06	1.993875e-05
1.188999999999980e+00	9.999639e-06	1.993769e-05
1.189999999999980e+00	9.999639e-06	1.993662e-05
1.190999999999980e+00	9.999639e-06	1.993555e-05
1.191999999999980e+00	9.999639e-06	1.993448e-05
1.192999999999979e+00	9.999639e-06	1.993340e-05
1.193999999999979e+00	9.999639e-06	1.993231e-05
1.194999999999979e+00	9.999639e-06	1.993122e-05
1.195999999999979e+00	9.999639e-06	1.993013e-05
1.196999999999979e+00	9.999639e-06	1.992903e-05
1.197999999999979e+00	9.999639e-06	1.992793e-05
1.198999999999979e+00	9.999639e-06	1.992682e-05
1.199999999999979e+00	9.999639e-06	1.992571e-05
1.200999999999979e+00	9.999639e-06	1.992459e-05
1.201999999999978e+00	9.999639e-06	1.992347e-05
1.202999999999978e+00	9.999639e-06	1.992235e-05
1.203999999999978e+00	9.999639e-06	1.992122e-05
1.204999999999978e+00	9.999639e-06	1.992008e-05
1.205999999999978e+00	9.999639e-06	1.991894e-05
1.206999999999978e+00	9.999639e-06	1.991780e-05
1.207999999999978e+00	9.999639e-06	1.991665e-05
1.208999999999978e+00	9.999639e-06	1.991550e-05
1.209999999999978e+00	9.999639e-06	1.991435e-05
1.210999999999977e+00	9.999639e-06	1.991318e-05
1.211999999999977e+00	9.999639e-06	1.991202e-05
1.212999999999977e+00	9.999639e-06	1.991085e-05
1.213999999999977e+00	9.999639e-06	1.990968e-05
1.214999999999977e+00	9.999639e-06	1.990850e-05
1.215999999999977e+00	9.999639e-06	1.990732e-05
1.216999999999977e+00	9.999639e-06	1.990614e-05
1.217999999999977e+00	9.999639e-06	1.990495e-05
1.218999999999977e+00	9.999639e-06	1.990376e-05
1.219999999999976e+00	9.999639e-06	1.990256e-05
1.220999999999976e+00	9.999639e-06	1.990136e-05
1.221999999999976e+00	9.999639e-06	1.990016e-05
1.222999999999976e+00	9.999639e-06	1.989895e-05
1.223999999999976e+00	9.999639e-06	1.989774e-05
1.224999999999976e+00	9.999639e-06	1.989652e-05
1.225999999999976e+00	9.999639e-06	1.989530e-05
1.226999999999976e+00	9.999639e-06	1.989408e-05
1.227999999999976e+00	9.999639e-06	1.989285e-05
1.228999999999975e+00	9.999639e-06	1.989162e-05
1.229999999999975e+00	9.999639e-06	1.989039e-05
1.230999999999975e+00	9.999639e-06	1.988915e-05
1.231999999999975e+00	9.999639e-06	1.988791e-05
1.232999999999975e+00	9.999639e-06	1.988666e-05
1.233999999999975e+00	9.999639e-06	1.988541e-05
1.234999999999975e+00	9.999639e-06	1.988416e-05
1.235999999999975e+00	9.999639e-06	1.988290e-05
1.236999999999975e+00	9.999639e-06	1.988164e-05
1.237999999999974e+00	9.999639e-06	1.988038e-05
1.238999999999974e+00	9.999639e-06	1.987911e-05
1.239999999999974e+00	9.999639e-06	1.987784e-05
1.240999999999974e+00	9.999639e-06	1.987657e-05
1.241999999999974e+00	9.999639e-06	1.987529e-05
1.242999999999974e+00	9.999639e-06	1.987401e-05
1.243999999999974e+00	9.999639e-06	1.987273e-05
1.244999999999974e+00	9.999639e-06	1.987144e-05
1.245999999999974e+00	9.999639e-06	1.987015e-05
1.246999999999973e+00	9.999639e-06	1.986886e-05
1.247999999999973e+00	9.999639e-06	1.986756e-05
1.248999999999973e+00	9.999639e-06	1.986626e-05
1.249999999999973e+00	9.999639e-06	1.986496e-05
1.250999999999973e+00	9.999639e-06	1.986365e-05
1.251999999999973e+00	9.999639e-06	1.986234e-05
1.252999999999973e+00	9.999639e-06	1.986103e-05
1.253999999999973e+00	9.999639e-06	1.985971e-05
1.254999999999973e+00	9.999639e-06	1.985839e-05
1.255999999999972e+00	9.999639e-06	1.985707e-05
1.256999999999972e+00	9.999639e-06	1.985574e-05
1.257999999999972e+00	9.999639e-06	1.985441e-05
1.258999999999972e+00	9.999639e-06	1.985308e-05
1.259999999999972e+00	9.999639e-06	1.985174e-05
1.260999999999972e+00	9.999639e-06	1.985041e-05
1.261999999999972e+00	9.999639e-06	1.984907e-05
1.262999999999972e+00	9.999639e-06	1.984772e-05
1.263999999999972e+00	9.999639e-06	1.984637e-05
1.264999999999971e+00	9.999639e-06	1.984502e-05
1.265999999999971e+00	9.999639e-06	1.984367e-05
1.266999999999971e+00	9.999639e-06	1.984231e-05
1.267999999999971e+00	9.999639e-06	1.984095e-05
1.268999999999971e+00	9.999639e-06	1.983959e-05
1.269999999999971e+00	9.999639e-06	1.983822e-05
1.270999999999971e+00	9.999639e-06	1.983686e-05
1.271999999999971e+00	9.999639e-06	1.983548e-05
1.272999999999971e+00	9.999639e-06	1.983411e-05
1.273999999999970e+00	9.999639e-06	1.983273e-05
1.274999999999970e+00	9.999639e-06	1.983135e-05
1.275999999999970e+00	9.999639e-06	1.982997e-05
1.276999999999970e+00	9.999639e-06	1.982858e-05
1.277999999999970e+00	9.999639e-06	1.982720e-05
1.278999999999970e+00	9.999639e-06	1.982580e-05
1.279999999999970e+00	9.999639e-06	1.982441e-05
1.280999999999970e+00	9.999639e-06	1.982301e-05
1.281999999999970e+00	9.999639e-06	1.982161e-05
1.282999999999969e+00	9.999639e-06	1.982021e-05
1.283999999999969e+00	9.999639e-06	1.981880e-05
1.284999999999969e+00	9.999639e-06	1.981739e-05
1.285999999999969e+00	9.999639e-06	1.981598e-05
1.286999999999969e+00	9.999639e-06	1.981457e-05
1.287999999999969e+00	9.999639e-06	1.981315e-05
1.288999999999969e+00	9.999639e-06	1.981173e-05
1.289999999999969e+00	9.999639e-06	1.981031e-05
1.290999999999969e+00	9.999639e-06	1.980889e-05
1.291999999999969e+00	9.999639e-06	1.980746e-05
1.292999999999968e+00	9.999639e-06	1.980603e-05
1.293999999999968e+00	9.999639e-06	1.980459e-05
1.294999999999968e+00	9.999639e-06	1.980316e-05
1.295999999999968e+00	9.999639e-06	1.980172e-05
1.296999999999968e+00	9.999639e-06	1.980028e-05
1.297999999999968e+00	9.999639e-06	1.979883e-05
1.298999999999968e+00	9.999639e-06	1.979738e-05
1.299999999999968e+00	9.999639e-06	1.979593e-05
1.300999999999968e+00	9.999639e-06	1.979448e-05
1.301999999999967e+00	9.999639e-06	1.979303e-05
1.302999999999967e+00	9.999639e-06	1.979157e-05
1.303999999999967e+00	9.999639e-06	1.979011e-05
1.304999999999967e+00	9.999639e-06	1.978865e-05
1.305999999999967e+00	9.999639e-06	1.978718e-05
1.306999999999967e+00	9.999639e-06	1.978571e-05
1.307999999999967e+00	9.999639e-06	1.978424e-05
1.308999999999967e+00	9.999639e-06	1.978276e-05
1.309999999999967e+00	9.999639e-06	1.978129e-05
1.310999999999966e+00	9.999639e-06	1.977981e-05
1.311999999999966e+00	9.999639e-06	1.977833e-05
1.312999999999966e+00	9.999639e-06	1.977684e-05
1.313999999999966e+00	9.999639e-06	1.977535e-05
1.314999999999966e+00	9.999639e-06	1.977386e-05
1.315999999999966e+00	9.999639e-06	1.977237e-05
1.316999999999966e+00	9.999639e-06	1.977088e-05
1.317999999999966e+00	9.999639e-06	1.976938e-05
1.318999999999966e+00	9.999639e-06	1.976788e-05
1.319999999999965e+00	9.999639e-06	1.976637e-05
1.320999999999965e+00	9.999639e-06	1.976487e-05
1.321999999999965e+00	9.999639e-06	1.976336e-05
1.322999999999965e+00	9.999639e-06	1.976185e-05
1.323999999999965e+00	9.999639e-06	1.976033e-05
1.324999999999965e+00	9.999639e-06	1.975881e-05
1.325999999999965e+00	9.999639e-06	1.975730e-05
1.326999999999965e+00	9.999639e-06	1.975577e-05
1.327999999999965e+00	9.999639e-06	1.975425e-05
1.328999999999964e+00	9.999639e-06	1.975272e-05
1.329999999999964e+00	9.999639e-06	1.975119e-05
1.330999999999964e+00	9.999639e-06	1.974965e-05
1.331999999999964e+00	9.999639e-06	1.974812e-05
1.332999999999964e+00	9.999639e-06	1.974658e-05
1.333999999999964e+00	9.999639e-06	1.974504e-05
1.334999999999964e+00	9.999639e-06	1.974349e-05
1.335999999999964e+00	9.999639e-06	1.974194e-05
1.336999999999964e+00	9.999639e-06	1.974040e-05
1.337999999999963e+00	9.999639e-06	1.973884e-05
1.338999999999963e+00	9.999639e-06	1.973728e-05
1.339999999999963e+00	9.999639e-06	1.973573e-05
1.340999999999963e+00	9.999639e-06	1.973417e-05
1.341999999999963e+00	9.999639e-06	1.973260e-05
1.342999999999963e+00	9.999639e-06	1.973103e-05
1.343999999999963e+00	9.999639e-06	1.972946e-05
1.344999999999963e+00	9.999639e-06	1.972789e-05
1.345999999999963e+00	9.999639e-06	1.972631e-05
1.346999999999962e+00	9.999639e-06	1.972474e-05
1.347999999999962e+00	9.999639e-06	1.972315e-05
1.348999999999962e+00	9.999639e-06	1.972157e-05
1.349999999999962e+00	9.999639e-06	1.971998e-05
1.350999999999962e+00	9.999639e-06	1.971839e-05
1.351999999999962e+00	9.999639e-06	1.971680e-05
1.352999999999962e+00	9.999639e-06	1.971520e-05
1.353999999999962e+00	9.999639e-06	1.971360e-05
1.354999999999962e+00	9.999639e-06	1.971200e-05
1.355999999999961e+00	9.999639e-06	1.971039e-05
1.356999999999961e+00	9.999639e-06	1.970878e-05
1.357999999999961e+00	9.999639e-06	1.970717e-05
1.358999999999961e+00	9.999639e-06	1.970556e-05
1.359999999999961e+00	9.999639e-06	1.970394e-05
1.360999999999961e+00	9.999639e-06	1.970232e-05
1.361999999999961e+00	9.999639e-06	1.970069e-05
1.362999999999961e+00	9.999639e-06	1.969907e-05
1.363999999999961e+00	9.999639e-06	1.969744e-05
1.364999999999960e+00	9.999639e-06	1.969580e-05
1.365999999999960e+00	9.999639e-06	1.969416e-05
1.366999999999960e+00	9.999639e-06	1.969252e-05
1.367999999999960e+00	9.999639e-06	1.969088e-05
1.368999999999960e+00	9.999639e-06	1.968923e-05
1.369999999999960e+00	9.999639e-06	1.968758e-05
1.370999999999960e+00	9.999639e-06	1.968593e-05
1.371999999999960e+00	9.999639e-06	1.968427e-05
1.372999999999960e+00	9.999639e-06	1.968261e-05
1.373999999999959e+00	9.999639e-06	1.968095e-05
1.374999999999959e+00	9.999639e-06	1.967928e-05
1.375999999999959e+00	9.999639e-06	1.967761e-05
1.376999999999959e+00	9.999639e-06	1.967593e-05
1.377999999999959e+00	9.999639e-06	1.967425e-05
1.378999999999959e+00	9.999639e-06	1.967257e-05
1.379999999999959e+00	9.999639e-06	1.967088e-05
1.380999999999959e+00	9.999639e-06	1.966920e-05
1.381999999999959e+00	9.999639e-06	1.966750e-05
1.382999999999958e+00	9.999639e-06	1.966581e-05
1.383999999999958e+00	9.999639e-06	1.966410e-05
1.384999999999958e+00	9.999639e-06	1.966240e-05
1.385999999999958e+00	9.999639e-06	1.966069e-05
1.386999999999958e+00	9.999639e-06	1.965898e-05
1.387999999999958e+00	9.999639e-06	1.965726e-05
1.388999999999958e+00	9.999639e-06	1.965554e-05
1.389999999999958e+00	9.999639e-06	1.965382e-05
1.390999999999958e+00	9.999639e-06	1.965209e-05
1.391999999999957e+00	9.999639e-06	1.965036e-05
1.392999999999957e+00	9.999639e-06	1.964862e-05
1.393999999999957e+00	9.999639e-06	1.964688e-05
1.394999999999957e+00	9.999639e-06	1.964513e-05
1.395999999999957e+00	9.999639e-06	1.964338e-05
1.396999999999957e+00	9.999639e-06	1.964163e-05
1.397999999999957e+00	9.999639e-06	1.963987e-05
1.398999999999957e+00	9.999639e-06	1.963811e-05
1.399999999999957e+00	9.999639e-06	1.963634e-05
1.400999999999957e+00	9.999639e-06	1.963457e-05
1.401999999999956e+00	9.999639e-06	1.963279e-05
1.402999999999956e+00	9.999639e-06	1.963101e-05
1.403999999999956e+00	9.999639e-06	1.962923e-05
1.404999999999956e+00	9.999639e-06	1.962744e-05
1.405999999999956e+00	9.999639e-06	1.962564e-05
1.406999999999956e+00	9.999639e-06	1.962384e-05
1.407999999999956e+00	9.999639e-06	1.962203e-05
1.408999999999956e+00	9.999639e-06	1.962022e-05
1.409999999999956e+00	9.999639e-06	1.961841e-05
1.410999999999955e+00	9.999639e-06	1.961659e-05
1.411999999999955e+00	9.999639e-06	1.961476e-05
1.412999999999955e+00	9.999639e-06	1.961293e-05
1.413999999999955e+00	9.999639e-06	1.961109e-05
1.414999999999955e+00	9.999639e-06	1.960925e-05
1.415999999999955e+00	9.999639e-06	1.960740e-05
1.416999999999955e+00	9.999639e-06	1.960555e-05
1.417999999999955e+00	9.999639e-06	1.960369e-05
1.418999999999955e+00	9.999639e-06	1.960182e-05
1.419999999999954e+00	9.999639e-06	1.959995e-05
1.420999999999954e+00	9.999639e-06	1.959808e-05
1.421999999999954e+00	9.999639e-06	1.959619e-05
1.422999999999954e+00	9.999639e-06	1.959430e-05
1.423999999999954e+00	9.999639e-06	1.959241e-05
1.424999999999954e+00	9.999639e-06	1.959051e-05
1.425999999999954e+00	9.999639e-06	1.958860e-05
1.426999999999954e+00	9.999639e-06	1.958669e-05
1.427999999999954e+00	9.999639e-06	1.958477e-05
1.428999999999953e+00	9.999639e-06	1.958284e-05
1.429999999999953e+00	9.999639e-06	1.958090e-05
1.430999999999953e+00	9.999639e-06	1.957896e-05
1.431999999999953e+00	9.999639e-06	1.957701e-05
1.432999999999953e+00	9.999639e-06	1.957506e-05
1.433999999999953e+00	9.999639e-06	1.957310e-05
1.434999999999953e+00	9.999639e-06	1.957113e-05
1.435999999999953e+00	9.999639e-06	1.956915e-05
1.436999999999953e+00	9.999639e-06	1.956716e-05
1.437999999999952e+00	9.999639e-06	1.956517e-05
1.438999999999952e+00	9.999639e-06	1.956317e-05
1.439999999999952e+00	9.999639e-06	1.956116e-05
1.440999999999952e+00	9.999639e-06	1.955915e-05
1.441999999999952e+00	9.999639e-06	1.955712e-05
1.442999999999952e+00	9.999639e-06	1.955509e-05
1.443999999999952e+00	9.999639e-06	1.955304e-05
1.444999999999952e+00	9.999639e-06	1.955099e-05
1.445999999999952e+00	9.999639e-06	1.954894e-05
1.446999999999951e+00	9.999639e-06	1.954687e-05
1.447999999999951e+00	9.999639e-06	1.954479e-05
1.448999999999951e+00	9.999639e-06	1.954270e-05
1.449999999999951e+00	9.999639e-06	1.954061e-05
1.450999999999951e+00	9.999639e-06	1.953850e-05
1.451999999999951e+00	9.999639e-06	1.953639e-05
1.452999999999951e+00	9.999639e-06	1.953426e-05
1.453999999999951e+00	9.999639e-06	1.953213e-05
1.454999999999951e+00	9.999639e-06	1.952998e-05
1.455999999999950e+00	9.999639e-06	1.952782e-05
1.456999999999950e+00	9.999639e-06	1.952566e-05
1.457999999999950e+00	9.999639e-06	1.952348e-05
1.458999999999950e+00	9.999639e-06	1.952129e-05
1.459999999999950e+00	9.999639e-06	1.951909e-05
1.460999999999950e+00	9.999639e-06	1.951688e-05
1.461999999999950e+00	9.999639e-06	1.951465e-05
1.462999999999950e+00	9.999639e-06	1.951242e-05
1.463999999999950e+00	9.999639e-06	1.951017e-05
1.464999999999949e+00	9.999639e-06	1.950791e-05
1.465999999999949e+00	9.999639e-06	1.950564e-05
1.466999999999949e+00	9.999639e-06	1.950335e-05
1.467999999999949e+00	9.999639e-06	1.950105e-05
1.468999999999949e+00	9.999639e-06	1.949874e-05
1.469999999999949e+00	9.999639e-06	1.949642e-05
1.470999999999949e+00	9.999639e-06	1.949408e-05
1.471999999999949e+00	9.999639e-06	1.949172e-05
1.472999999999949e+00	9.999639e-06	1.948935e-05
1.473999999999948e+00	9.999639e-06	1.948697e-05
1.474999999999948e+00	9.999639e-06	1.948457e-05
1.475999999999948e+00	9.999639e-06	1.948216e-05
1.476999999999948e+00	9.999639e-06	1.947973e-05
1.477999999999948e+00	9.999639e-06	1.947728e-05
1.478999999999948e+00	9.999639e-06	1.947482e-05
1.479999999999948e+00	9.999639e-06	1.947234e-05
1.480999999999948e+00	9.999639e-06	1.946984e-05
1.481999999999948e+00	9.999639e-06	1.946733e-05
1.482999999999947e+00	9.999639e-06	1.946480e-05
1.483999999999947e+00	9.999639e-06	1.946225e-05
1.484999999999947e+00	9.999639e-06	1.945968e-05
1.485999999999947e+00	9.999639e-06	1.945709e-05
1.486999999999947e+00	9.999639e-06	1.945449e-05
1.487999999999947e+00	9.999639e-06	1.945186e-05
1.488999999999947e+00	9.999639e-06	1.944921e-05
1.489999999999947e+00	9.999639e-06	1.944655e-05
1.490999999999947e+00	9.999639e-06	1.944386e-05
1.491999999999946e+00	9.999639e-06	1.944115e-05
1.492999999999946e+00	9.999639e-06	1.943842e-05
1.493999999999946e+00	9.999639e-06	1.943566e-05
1.494999999999946e+00	9.999639e-06	1.943289e-05
1.495999999999946e+00	9.999639e-06	1.943008e-05
1.496999999999946e+00	9.999639e-06	1.942726e-05
1.497999999999946e+00	9.999639e-06	1.942441e-05
1.498999999999946e+00	9.999639e-06	1.942153e-05
1.499999999999946e+00	9.999639e-06	1.941863e-05
1.500999999999945e+00	9.999639e-06	1.941570e-05
1.501999999999945e+00	9.999639e-06	1.941275e-05
1.502999999999945e+00	9.999639e-06	1.940977e-05
1.503999999999945e+00	9.999639e-06	1.940676e-05
1.504999999999945e+00	9.999639e-06	1.940372e-05
1.505999999999945e+00	9.999639e-06	1.940065e-05
1.506999999999945e+00	9.999639e-06	1.939755e-05
1.507999999999945e+00	9.999639e-06	1.939442e-05
1.508999999999945e+00	9.999639e-06	1.939125e-05
1.509999999999944e+00	9.999639e-06	1.938806e-05
1.510999999999944e+00	9.999639e-06	1.938483e-05
1.511999999999944e+00	9.999639e-06	1.938156e-05
1.512999999999944e+00	9.999639e-06	1.937827e-05
1.513999999999944e+00	9.999639e-06	1.937493e-05
1.514999999999944e+00	9.999639e-06	1.937156e-05
1.515999999999944e+00	9.999639e-06	1.936815e-05
1.516999999999944e+00	9.999639e-06	1.936471e-05
1.517999999999944e+00	9.999639e-06	1.936122e-05
1.518999999999944e+00	9.999639e-06	1.935769e-05
1.519999999999943e+00	9.999639e-06	1.935412e-05
1.520999999999943e+00	9.999639e-06	1.935051e-05
1.521999999999943e+00	9.999639e-06	1.934686e-05
1.522999999999943e+00	9.999639e-06	1.934316e-05
1.523999999999943e+00	9.999639e-06	1.933941e-05
1.524999999999943e+00	9.999639e-06	1.933562e-05
1.525999999999943e+00	9.999639e-06	1.933178e-05
1.526999999999943e+00	9.999639e-06	1.932788e-05
1.527999999999943e+00	9.999639e-06	1.932394e-05
1.528999999999942e+00	9.999639e-06	1.931995e-05
1.529999999999942e+00	9.999639e-06	1.931590e-05
1.530999999999942e+00	9.999639e-06	1.931180e-05
1.531999999999942e+00	9.999639e-06	1.930764e-05
1.532999999999942e+00	9.999639e-06	1.930342e-05
1.533999999999942e+00	9.999639e-06	1.929914e-05
1.534999999999942e+00	9.999639e-06	1.929481e-05
1.535999999999942e+00	9.999639e-06	1.929041e-05
1.536999999999942e+00	9.999639e-06	1.928594e-05
1.537999999999941e+00	9.999639e-06	1.928141e-05
1.538999999999941e+00	9.999639e-06	1.927681e-05
1.539999999999941e+00	9.999639e-06	1.927215e-05
1.540999999999941e+00	9.999639e-06	1.926741e-05
1.541999999999941e+00	9.999639e-06	1.926259e-05
1.542999999999941e+00	9.999639e-06	1.925770e-05
1.543999999999941e+00	9.999639e-06	1.925274e-05
1.544999999999941e+00	9.999639e-06	1.924769e-05
1.545999999999941e+00	9.999639e-06	1.924257e-05
